ACC_ID	STY_count	#P-sites	Perc_Psites	#proj_NSAF	NSAF_sum	NSAF_max	NSAF_avg	length	arbitary_abundance	NSAF_log	#P-sites_log	Perc_Psites_log	NSAF_log_norm	PRIDE	UP_PRIDE
P56693	87	1	1.1494252873563218	6	3.4116311357285525e-05	1.2636272997577165e-05	5.686051892880921e-06	466	low	-12.077494418347122	0.0	0.1392620673335076	0.27252276678784076	1	0
P35716	82	10	12.19512195121951	7	3.8336837648152454e-05	1.3686551810979386e-05	5.4766910925932076e-06	441	medium	-12.115009454594393	2.302585092994046	2.501036031717884	0.2702082952316769	10	0
Q9UN79	93	19	20.43010752688172	15	0.0015990805160200853	0.0004488511348759288	0.00010660536773467236	622	medium	-9.146376693516457	2.9444389791664403	3.017009672001276	0.45335662117021114	15	4
O95416	45	2	4.4444444444444455	5	7.680013699069693e-05	6.772551223059153e-05	1.5360027398139386e-05	240	low	-11.083742046513306	0.6931471805599453	1.4916548767777171	0.3338318265291083	2	0
O60248	46	4	8.695652173913043	6	0.00034908983800900986	0.00027748836800753254	5.818163966816831e-05	233	low	-9.751940722616991	1.3862943611198906	2.162823150618887	0.4159966487167356	3	1
Q9H6I2	49	2	4.081632653061225	3	1.8067196295907905e-05	1.357369418735062e-05	6.022398765302635e-06	414	low	-12.020024912012921	0.6931471805599453	1.40649706843741	0.27606831947984867	2	0
P35713	45	1	2.2222222222222223	5	1.606574236893272e-05	4.946727392797571e-06	3.2131484737865444e-06	384	low	-12.648259268569383	0.0	0.7985076962177716	0.23730971241704416	0	1
P48431	64	5	7.8125	6	0.0001300168601758144	6.762582866421371e-05	2.1669476695969064e-05	317	low	-10.739605891486132	1.6094379124341003	2.05572501506252	0.35506313594350175	4	1
Q9Y651	35	2	5.7142857142857135	5	3.3466948831704274e-05	1.4991382477876059e-05	6.693389766340855e-06	276	low	-11.914390120618174	0.6931471805599453	1.7429693050586228	0.28258540554669825	2	0
P41225	74	2	2.702702702702702	5	0.00016594072196531333	0.00010687513437247775	3.3188144393062666e-05	446	low	-10.3133178424105	0.6931471805599453	0.9942522733438668	0.3813627657190138	2	0
O94993	144	1	0.6944444444444444	4	2.2160362274803205e-06	8.292030977664391e-07	5.540090568700801e-07	753	low	-14.406084802191819	0.0	-0.3646431135879093	0.1288615378917251	1	0
Q06945	105	3	2.8571428571428568	6	3.964509412697972e-05	1.4003902640436552e-05	6.607515687829953e-06	474	low	-11.92730281622486	1.0986122886681098	1.0498221244986776	0.2817887631951332	3	0
P35711	119	11	9.243697478991598	7	6.589173613418656e-05	5.019123966873554e-05	9.413105162026652e-06	763	low	-11.57340767346259	2.3978952727983707	2.2239419656749324	0.30362214851799585	5	6
P35712	150	10	6.666666666666668	9	9.117914403366045e-05	4.1442441838835715e-05	1.0131016003740049e-05	828	low	-11.499908948213788	2.302585092994046	1.8971199848858815	0.3081566159214501	9	1
Q9BT81	73	7	9.58904109589041	9	7.267499546115867e-05	3.408048864518969e-05	8.074999495684296e-06	388	low	-11.726737751309512	1.9459101490553132	2.2606208938950134	0.29416252540735816	7	0
P57073	79	2	2.5316455696202533	7	2.8998960051300796e-05	9.939333225851185e-06	4.1427085787572565e-06	446	low	-12.394160737976081	0.6931471805599453	0.9288695140810153	0.2529861952450199	2	0
P48436	104	2	1.9230769230769231	9	0.00010750618339390534	3.785754162675557e-05	1.1945131488211705e-05	509	low	-11.335186769443679	0.6931471805599453	0.653926467406664	0.3183190690487743	2	0
P08047	171	6	3.5087719298245608	20	0.000977907067100677	0.00018410339510845783	4.889535335503386e-05	785	low	-9.925828189412899	1.791759469228055	1.2552660987134863	0.4052687476900694	3	3
P23497	129	29	22.48062015503876	27	0.0035224219766873495	0.00046812762499961834	0.00013046007321064257	879	medium	-8.944443330423383	3.367295829986474	3.112653611612893	0.4658147998599207	18	11
Q9HB58	113	12	10.619469026548671	18	0.0008909058279486681	0.00026257205082518486	4.9494768219370446e-05	689	medium	-9.91364358651345	2.4849066497880004	2.362689017063751	0.40602047072315	9	3
Q9H0E3	217	8	3.6866359447004617	18	0.0004586024475237407	0.0001033148560816348	2.5477913751318927e-05	1048	low	-10.57769860850421	2.0794415416798357	1.304714374127468	0.3650519254711859	2	6
Q13342	118	9	7.627118644067798	6	1.5590688823253426e-05	4.2980490170757235e-06	2.598448137208904e-06	867	low	-12.860596161439096	2.1972245773362196	2.0317101388586463	0.22420969311726494	9	0
Q9H930	77	5	6.493506493506493	15	0.0002252222896389474	3.6335632949907395e-05	1.501481930926316e-05	580	low	-11.106472890616498	1.6094379124341003	1.8708026765685077	0.3324294583752388	4	1
Q9Y5B9	151	14	9.271523178807945	29	0.004718011921987971	0.0006557434442981124	0.00016269006627544726	1047	low	-8.723663601070685	2.6390573296152584	2.2269476787884255	0.4794356957693988	5	9
Q02086	112	7	6.25	12	0.00017248015928938136	2.914823161034417e-05	1.4373346607448446e-05	613	low	-11.15013499650829	1.9459101490553132	1.8325814637483102	0.3297357464059182	6	1
Q3ZLR7	114	5	4.385964912280701	5	7.017369687586574e-06	2.713831406005616e-06	1.4034739375173148e-06	823	low	-13.476560010951864	1.6094379124341003	1.4784096500276962	0.18620810890111705	5	0
P0C7V6	113	5	4.424778761061948	4	1.1724864006647816e-05	7.636439711262038e-06	2.931216001661954e-06	817	low	-12.74009320339923	1.6094379124341003	1.4872202797098513	0.23164406335160445	5	0
Q8NEM7	154	8	5.194805194805196	14	0.0001638039445671634	2.3703840058110385e-05	1.1700281754797387e-05	779	low	-11.355897634843906	2.0794415416798357	1.6476591252542983	0.3170413224792011	5	3
Q02447	150	5	3.333333333333333	14	0.00028833881743999917	9.151275788548515e-05	2.0595629817142797e-05	781	low	-10.790431649473524	1.6094379124341003	1.203972804325936	0.35192746601086655	2	3
Q9HAJ7	28	4	14.285714285714285	11	0.0017005825356397387	0.0006468558038172621	0.00015459841233088532	183	medium	-8.77467969139224	1.3862943611198906	2.659260036932778	0.4762882833778003	0	4
Q02446	169	7	4.142011834319527	13	0.00033276894380055615	6.909978264695512e-05	2.5597611061581244e-05	784	low	-10.573011528740127	1.9459101490553132	1.4211816201203313	0.3653410925327327	6	1
Q3SY56	54	4	7.4074074074074066	5	3.703933651384268e-05	2.415426173291845e-05	7.407867302768536e-06	376	low	-11.812967973474063	1.3862943611198906	2.0024805005437076	0.28884259461571293	4	0
Q8TDD2	87	2	2.2988505747126435	4	3.803177429027381e-06	1.3698356063491044e-06	9.507943572568452e-07	431	low	-13.865968036209951	0.6931471805599453	0.8324092478934529	0.16218377390484343	2	0
Q8IXZ3	111	4	3.603603603603604	5	4.0859256019242966e-05	1.8534698799137427e-05	8.171851203848594e-06	490	low	-11.714815089220606	1.3862943611198906	1.281934345795648	0.2948980881320386	4	0
P0CG40	109	6	5.504587155963304	6	4.3028330111093316e-05	1.8764467792515162e-05	7.171388351848886e-06	484	low	-11.845411288645554	1.791759469228055	1.7055817729870029	0.28684102037606285	5	1
Q6UXR4	40	1	2.5	4	3.0378963608248553e-05	2.1825569190318774e-05	7.594740902062138e-06	307	low	-11.788054536775975	0.0	0.9162907318741551	0.2903796167372951	1	0
Q8IUW3	57	3	5.263157894736842	4	2.5563506441392592e-05	1.4714554820993124e-05	6.390876610348148e-06	424	low	-11.960639114265774	1.0986122886681098	1.6607312068216509	0.27973209682021766	3	0
Q9BVQ7	90	3	3.333333333333333	9	0.00016834637702585494	4.2196824173751856e-05	1.8705153002872773e-05	753	low	-10.88671151041292	1.0986122886681098	1.203972804325936	0.34598752773899943	3	0
Q96KW9	40	4	10.0	4	1.5247891881908252e-05	1.1453760241757034e-05	3.811972970477063e-06	195	low	-12.47736366283831	1.3862943611198906	2.302585092994046	0.2478530320590913	4	0
Q07617	126	12	9.523809523809524	13	0.00018454871052367108	4.044628117490352e-05	1.4196054655667005e-05	926	low	-11.162546473112274	2.4849066497880004	2.2537949288246137	0.32897002651215157	9	3
Q9NPE6	78	1	1.282051282051282	6	1.2108065577696542e-05	4.727100841267309e-06	2.0180109296160904e-06	437	low	-13.11339821998405	0.0	0.24846135929849955	0.20861319548934287	1	0
Q96R06	204	37	18.137254901960784	16	0.0005729901029168565	0.00011616037025567471	3.581188143230353e-05	1193	medium	-10.237230836034897	3.6109179126442243	2.897968104788099	0.38605691584296054	25	12
O75391	27	10	37.03703703703704	18	0.0019657624668002207	0.0003398697924038589	0.00010920902593334559	227	high	-9.122246843001944	2.302585092994046	3.611918412977808	0.4548453003308074	7	3
Q99932	98	2	2.0408163265306123	1	1.244208032158749e-07	1.244208032158749e-07	1.244208032158749e-07	485	low	-15.899596442199014	0.6931471805599453	0.7133498878774648	0.03672007794983922	2	0
A0A1B0GVQ0	12	1	8.333333333333332	1	9.366518715976131e-05	9.366518715976131e-05	9.366518715976131e-05	90	low	-9.275783972870775	0.0	2.120263536200091	0.445372903248363	1	0
Q8N0X7	98	14	14.285714285714285	17	0.000882687649236519	0.0003436253184084703	5.1922802896265825e-05	666	medium	-9.865752502120607	2.6390573296152584	2.659260036932778	0.408975087423784	13	1
Q496A3	62	3	4.838709677419356	4	6.058327386559268e-06	1.9072209364529518e-06	1.514581846639817e-06	300	low	-13.400371165918989	1.0986122886681098	1.5766480896111097	0.19090854191051862	3	0
Q86XZ4	114	18	15.789473684210524	18	0.000610643125246299	9.759121638047615e-05	3.392461806923884e-05	545	medium	-10.291369610398421	2.8903717578961645	2.7593434954897607	0.3827168510080487	15	3
Q9UBP0	90	14	15.555555555555555	19	0.0005862702263242652	0.00012728657993048295	3.0856327701277115e-05	616	medium	-10.386168716772602	2.6390573296152584	2.7444178452730847	0.37686826715472094	10	4
Q5VX52	69	4	5.797101449275362	4	1.0910016611425201e-05	4.745130309681525e-06	2.7275041528563003e-06	459	low	-12.81212359665325	1.3862943611198906	1.7573580425107227	0.22720018396236746	4	0
Q9UM82	124	5	4.032258064516129	10	8.398689859092104e-05	2.264808929565753e-05	8.398689859092104e-06	520	low	-11.687434833435162	1.6094379124341003	1.3943265328171548	0.2965872994338272	4	1
Q8NEY3	47	1	2.127659574468085	4	1.2236959108337309e-05	6.2280108814238285e-06	3.0592397770843273e-06	305	low	-12.697344111727363	0.0	0.7550225842780328	0.23428144736142467	1	0
Q9NWH7	97	3	3.0927835051546397	5	4.838067938864088e-05	3.835433141865422e-05	9.676135877728176e-06	488	low	-11.54584792255691	1.0986122886681098	1.1290714961528183	0.3053224336822091	2	1
Q9P0W8	124	4	3.2258064516129035	7	1.9288909021571577e-05	6.907548520690805e-06	2.7555584316530823e-06	599	low	-12.801890438385032	1.3862943611198906	1.1711829815029453	0.2278315135867187	4	0
Q8IY81	101	26	25.742574257425748	27	0.0050676484856375026	0.000768581910082451	0.00018769068465324083	847	medium	-8.580715244515243	3.258096538021482	3.2481462071683143	0.48825482373364304	15	11
P36952	58	4	6.896551724137932	20	0.00729446166106976	0.0016037401296204073	0.000364723083053488	375	low	-7.91637216888828	1.3862943611198906	1.9310215365615628	0.529241140311836	4	0
P35237	59	5	8.47457627118644	23	0.0064997487488758195	0.0011953166925944886	0.00028259777169025303	376	low	-8.171485972775885	1.6094379124341003	2.137070654516472	0.5135020207014802	4	1
O75635	62	1	1.6129032258064515	5	8.574479155069416e-05	6.620688311541465e-05	1.714895831013883e-05	380	low	-10.973573126130665	0.0	0.47803580094299974	0.3406286434352216	1	0
P50452	55	2	3.636363636363636	17	0.0023235134063631473	0.0007309219112878617	0.0001366772591978322	374	low	-8.897888183611888	0.6931471805599453	1.2909841813155656	0.4686869965540149	2	0
P50453	60	1	1.6666666666666667	12	0.0012357283473720107	0.0007113143741046652	0.0001029773622810009	376	low	-9.181001377570214	0.0	0.5108256237659907	0.4512204684591922	1	0
Q9H0A9	57	1	1.7543859649122806	5	1.9887773572602613e-05	1.216947518792292e-05	3.977554714520523e-06	340	low	-12.434843320821408	0.0	0.5621189181535412	0.250476303472394	1	0
Q8NBT2	25	2	8.0	12	0.0007289243412865591	0.0001468040758724538	6.0743695107213255e-05	197	low	-9.708847265372977	0.6931471805599453	2.0794415416798357	0.4186552781897456	1	1
Q9HBM1	31	1	3.2258064516129035	10	0.00040936532309048955	9.7699583659376e-05	4.0936532309048954e-05	224	low	-10.10348768310043	0.0	1.1711829815029453	0.3943081333350138	0	1
Q9HD40	75	3	4.0	7	0.0002921985667183819	0.00014951399747688884	4.174265238834027e-05	501	low	-10.083987112854027	1.0986122886681098	1.3862943611198906	0.3955112113453026	2	1
Q15005	41	5	12.19512195121951	20	0.0024906533782064703	0.0004971671199286811	0.00012453266891032351	226	medium	-8.990942475594471	1.6094379124341003	2.501036031717884	0.462946058159258	5	0
A6NNV3	33	4	12.12121212121212	4	2.3936702148400375e-05	1.99967027054522e-05	5.984175537100094e-06	312	medium	-12.026391983313905	1.3862943611198906	2.4949569856415015	0.2756755061736036	4	0
Q5TCZ1	216	27	12.5	17	0.0006183091991532898	0.00022716629860279486	3.6371129361958226e-05	1133	medium	-10.221735247427732	3.295836866004329	2.5257286443082556	0.3870129084972368	15	12
A1X283	124	12	9.677419354838712	17	0.0008140772701744202	0.0001374881190692874	4.788689824555413e-05	911	low	-9.946668614018984	2.4849066497880004	2.269795270171055	0.40398300802954407	10	2
Q8NFV5	36	3	8.333333333333332	4	9.552603461473593e-06	5.108627508356121e-06	2.388150865368398e-06	336	low	-12.944991187977038	1.0986122886681098	2.120263536200091	0.21900298380966104	3	0
Q495Y8	49	2	4.081632653061225	2	1.5568132602060618e-06	1.4232992063081731e-06	7.784066301030309e-07	402	low	-14.066016788506792	0.6931471805599453	1.40649706843741	0.14984186534355845	2	0
A6NKU9	65	1	1.5384615384615383	3	6.472507282854473e-06	4.290348427592683e-06	2.1575024276181576e-06	549	low	-13.046559288789851	0.0	0.43078291609245417	0.21273679020143973	1	0
P0CI01	50	2	4.0	2	1.5568132602060618e-06	1.4232992063081731e-06	7.784066301030309e-07	402	low	-14.066016788506792	0.6931471805599453	1.3862943611198906	0.14984186534355845	2	0
O95238	57	1	1.7543859649122806	4	1.5430627126177157e-05	6.667114170574992e-06	3.857656781544289e-06	335	low	-12.465450610231242	0.0	0.5621189181535412	0.24858800193155545	1	0
A6NJR5	32	4	12.5	3	4.423974054713039e-06	2.08083067447239e-06	1.4746580182376796e-06	290	medium	-13.427084447096583	1.3862943611198906	2.5257286443082556	0.18926047927638356	4	0
Q96EA4	86	7	8.13953488372093	11	0.00031195017811285424	9.085045511176628e-05	2.835910710116857e-05	605	low	-10.470562341239978	1.9459101490553132	2.096733038789897	0.3716616443471653	5	2
Q5MJ70	55	3	5.454545454545454	3	9.2291283270384e-06	7.135729224097833e-06	3.0763761090128003e-06	313	low	-12.691758241684708	1.0986122886681098	1.69644928942373	0.2346260648434641	3	0
Q5MJ68	41	2	4.878048780487805	1	8.238100963781477e-07	8.238100963781477e-07	8.238100963781477e-07	293	low	-14.009325799158708	0.6931471805599453	1.5847452998437288	0.15333938781620365	2	0
A6NHP3	50	2	4.0	2	1.5568132602060618e-06	1.4232992063081731e-06	7.784066301030309e-07	402	low	-14.066016788506792	0.6931471805599453	1.3862943611198906	0.14984186534355845	2	0
Q9H9C1	88	13	14.772727272727273	23	0.0025005173697374575	0.0004642078337931871	0.00010871814651032424	493	medium	-9.126751836552911	2.5649493574615367	2.6927827289714217	0.45456736698787553	9	4
Q9BSE5	47	2	4.25531914893617	9	0.0008523735653957859	0.0006558009546356254	9.47081739328651e-05	352	low	-9.26471024752807	0.6931471805599453	1.448169764837978	0.44605609124150597	2	0
Q9Y4P9	21	2	9.523809523809524	4	3.515956240473528e-05	3.172866728993518e-05	8.78989060118382e-06	236	low	-11.64190829217128	0.6931471805599453	2.2537949288246137	0.29939603681878557	2	0
Q9C093	234	4	1.7094017094017095	7	7.75793652744615e-06	3.1463712997647837e-06	1.1082766467780214e-06	1822	low	-13.712704319596746	1.3862943611198906	0.5361434317502807	0.17163930289207793	4	0
Q15772	542	32	5.904059040590407	16	4.90519468153017e-05	2.379193218937761e-05	3.0657466759563563e-06	3267	low	-12.695219404556235	3.4657359027997265	1.775640087348172	0.2344125301166255	24	8
Q8N4L4	54	1	1.851851851851852	4	4.0443562950400004e-06	1.8516708120902446e-06	1.0110890737600001e-06	309	low	-13.804482517197625	0.0	0.6161861394238171	0.1659770925073372	1	0
Q0P670	87	1	1.1494252873563218	5	1.8733716495528532e-05	1.2453036415371428e-05	3.7467432991057064e-06	501	low	-12.494623548878044	0.0	0.1392620673335076	0.24678819194969387	1	0
Q76KD6	129	1	0.7751937984496124	5	3.3375267544734525e-06	1.056497347915615e-06	6.675053508946905e-07	591	low	-14.219718430382503	0.0	-0.2546422183735807	0.14035931877443714	1	0
Q6UW49	74	2	2.702702702702702	7	5.689475802720449e-05	2.752784098288369e-05	8.127822575314927e-06	350	low	-11.720217496190843	0.6931471805599453	0.9942522733438668	0.29456478931326574	2	0
O75934	29	4	13.79310344827586	14	0.0026744162086906574	0.001017130942489072	0.00019102972919218981	225	medium	-8.563081491808994	1.3862943611198906	2.6241687171215076	0.48934272936161666	3	1
O75940	37	3	8.108108108108109	23	0.002033789638973558	0.0002260045392042828	8.842563647711122e-05	238	low	-9.333348624966927	1.0986122886681098	2.0928645620119766	0.44182148058575776	2	1
Q96I25	54	17	31.48148148148148	24	0.015265775536361373	0.0021165177903097166	0.0006360739806817239	401	high	-7.360195679562401	2.833213344056216	3.449399483480033	0.5635541729920448	10	7
Q6Q759	367	4	1.08991825613079	7	3.878374598819767e-06	1.4032773828387507e-06	5.540535141171097e-07	2223	low	-14.40600455898495	1.3862943611198906	0.08610269905341161	0.12886648845657725	4	0
Q9NZD8	49	1	2.0408163265306123	13	0.0005434405321112448	0.0001692769265570786	4.180311785471114e-05	308	low	-10.08253963138962	0.0	0.7133498878774648	0.3956005129963889	0	1
Q9UQ90	88	1	1.1363636363636365	7	0.0002706065986013775	0.00014133304289796477	3.86580855144825e-05	795	low	-10.160754606504906	0.0	0.127833371509885	0.39077507889638685	1	0
Q9NRA0	91	9	9.89010989010989	14	0.0002759134997195544	0.00016321640916100783	1.9708107122825315e-05	654	low	-10.83448047779777	2.1972245773362196	2.2915352568074607	0.34920989539286584	7	2
Q99865	41	2	4.878048780487805	6	0.00015133065639660583	5.055205326479178e-05	2.522177606610097e-05	258	low	-10.587802806984756	0.6931471805599453	1.5847452998437288	0.3644285519569791	2	0
Q9BPZ2	40	2	5.0	6	0.00015569936043926467	5.055205326479178e-05	2.5949893406544113e-05	258	low	-10.559343056008439	0.6931471805599453	1.6094379124341003	0.36618436217920664	2	0
Q8N0Z3	143	18	12.587412587412588	14	0.00039578110744519835	0.00011608509642636408	2.8270079103228452e-05	855	medium	-10.473706588129387	2.8903717578961645	2.532697313624349	0.371467661594673	12	6
Q14159	165	7	4.242424242424243	8	4.141371262795707e-05	1.2871045282778047e-05	5.176714078494634e-06	915	low	-12.171340050757522	1.9459101490553132	1.4451348611428243	0.266733007037845	7	0
Q9Y657	42	9	21.428571428571427	18	0.001437455923282301	0.0002430212986543572	7.985866240457227e-05	262	medium	-9.43525220572351	2.1972245773362196	3.0647251450409425	0.43553458970878267	7	2
Q5JUX0	42	3	7.142857142857142	8	0.0001774535549431462	8.441917876526433e-05	2.2181694367893275e-05	258	low	-10.716243187260325	1.0986122886681098	1.9661128563728327	0.3565044863942729	3	0
Q08AE8	134	15	11.194029850746267	12	0.0002281442905027841	8.339772298201992e-05	1.9012024208565342e-05	756	medium	-10.870438925882512	2.70805020110221	2.41538058713939	0.34699145677141885	8	7
Q8WWL2	96	11	11.458333333333332	12	8.005550697479425e-05	2.4741610154919996e-05	6.6712922478995205e-06	714	medium	-11.917696976487202	2.3978952727983707	2.4387172673186255	0.28238139071385226	7	4
O43291	43	2	4.651162790697675	10	0.0003142450439569196	0.00014862403320619306	3.142450439569196e-05	252	low	-10.367922574632471	0.6931471805599453	1.5371172508544744	0.37799395384511103	2	0
Q2M3C7	349	3	0.8595988538681949	7	8.505553598280294e-06	2.833748336473321e-06	1.2150790854686134e-06	1700	low	-13.620701392369416	1.0986122886681098	-0.15128944754622603	0.17731537785967075	2	1
O95149	68	9	13.235294117647062	13	0.0005155716482756969	8.798464508705427e-05	3.9659357559668994e-05	360	medium	-10.135183633701025	2.1972245773362196	2.5828870581482044	0.39235266738191915	7	2
Q9NZQ3	119	3	2.5210084033613445	21	0.0007824200701891851	0.00017149976190352896	3.725809858043739e-05	722	low	-10.197641225213808	1.0986122886681098	0.9246589815446716	0.38849937724859684	2	1
Q9BUA3	49	16	32.6530612244898	18	0.005821974998981401	0.0009273361084072805	0.0003234430554989667	381	high	-8.036487485796073	2.772588722239781	3.485938610117246	0.521830685404894	10	6
Q9H2V7	85	3	3.5294117647058822	12	0.000331073871230699	0.00014611826302211354	2.7589489269224917e-05	528	low	-10.498075681351692	1.0986122886681098	1.2611312181658845	0.36996422247386895	2	1
Q8IVW8	89	1	1.1235955056179776	2	1.9321404558242707e-05	1.3639281385108749e-05	9.660702279121354e-06	549	low	-11.54744421268034	0.0	0.1165338162559516	0.30522395135470415	1	0
Q6ZMD2	84	3	3.571428571428571	5	3.38914782566199e-05	2.8495711900651338e-05	6.7782956513239795e-06	512	low	-11.901784866473701	1.0986122886681098	1.2729656758128873	0.2833630804497239	3	0
Q9NY87	17	1	5.882352941176469	3	0.00026207878730413736	0.0002172646093911989	8.735959576804579e-05	97	low	-9.345477673175663	0.0	1.771956841931875	0.44107318497176906	1	0
Q6ZMY3	168	4	2.380952380952381	9	9.793969911902476e-06	2.930979145462138e-06	1.0882188791002751e-06	1216	low	-13.730968254119993	1.3862943611198906	0.8675005677047231	0.17051251850943536	4	0
Q9HCB6	137	1	0.7299270072992701	5	0.0001346044290410324	7.066618816082907e-05	2.6920885808206482e-05	807	low	-10.522608148520847	0.0	-0.31481073984003355	0.36845070407843716	1	0
O43791	53	1	1.8867924528301887	4	5.5462942206466235e-05	3.272022493065478e-05	1.3865735551616559e-05	374	low	-11.186089829339634	0.0	0.6348782724359695	0.32751753082573665	1	0
Q13103	48	3	6.25	4	0.0001449385668449564	7.392146023816451e-05	3.62346417112391e-05	211	low	-10.225494943371356	1.0986122886681098	1.8325814637483102	0.386780955920569	0	3
Q8TCT8	80	2	2.5	11	0.0002329996710459099	0.00010079953531340944	2.11817882769009e-05	520	low	-10.762368789018069	0.6931471805599453	0.9162907318741551	0.3536587902692423	2	0
Q8TCT7	86	6	6.9767441860465125	7	4.550719445957007e-05	1.3455101050473496e-05	6.501027779938582e-06	592	low	-11.94355027357178	1.791759469228055	1.9425823589626388	0.2807863843718375	6	0
Q8IUH8	107	1	0.9345794392523364	5	3.7941075379478526e-05	1.9591958308268608e-05	7.588215075895705e-06	684	low	-11.788914162079212	0.0	-0.06765864847381481	0.2903265825805323	1	0
P35321	7	1	14.285714285714285	5	0.0001649862144353771	0.00011571902311062854	3.2997242887075425e-05	89	medium	-10.319086548864698	0.0	2.659260036932778	0.3810068682352396	1	0
P22528	7	1	14.285714285714285	5	0.00019318876682081638	0.00014143436157965713	3.863775336416328e-05	89	medium	-10.161280693059709	0.0	2.659260036932778	0.3907426222472943	1	0
P35326	9	1	11.111111111111109	5	0.0001009576789976817	6.35740312150984e-05	2.019153579953634e-05	72	medium	-10.810247061195387	0.0	2.407945608651872	0.350704964011891	1	0
P35325	8	1	12.5	5	0.00010347201606266918	6.35740312150984e-05	2.0694403212533836e-05	72	medium	-10.785647270457282	0.0	2.5257286443082556	0.3522226359015208	1	0
P22532	8	3	37.5	5	0.000108904432899569	7.15207851169857e-05	2.17808865799138e-05	72	high	-10.734477735139457	1.0986122886681098	3.624340932976365	0.35537951500606507	3	0
P22531	6	2	33.33333333333333	5	8.217403874626576e-05	5.276509218984077e-05	1.643480774925315e-05	72	high	-11.016109048558544	0.6931471805599453	3.5065578973199814	0.33800441079619065	2	0
Q96RM1	7	4	57.14285714285714	4	7.239918817238827e-05	5.276509218984077e-05	1.8099797043097068e-05	72	high	-10.919609832843921	1.3862943611198906	4.045554398052668	0.34395788205212907	4	0
P35270	32	5	15.625	16	0.0028034608706653803	0.0005431130552781135	0.00017521630441658627	261	medium	-8.649489322053451	1.6094379124341003	2.7488721956224653	0.48401184112756407	3	2
Q7Z699	74	5	6.756756756756758	12	0.00011557400855926072	3.254981197300437e-05	9.631167379938394e-06	444	low	-11.550506116246938	1.6094379124341003	1.9105430052180221	0.30503504873267556	4	1
Q7Z698	77	5	6.493506493506493	10	0.00019065622739317594	8.06736966603649e-05	1.9065622739317593e-05	418	low	-10.867623701179937	1.6094379124341003	1.8708026765685077	0.34716514066326887	4	1
Q14515	103	7	6.7961165048543695	9	0.000668086081018816	0.0004809651475337744	7.423178677986844e-05	664	low	-9.50831810626545	1.9459101490553132	1.916351346813769	0.4310268252109642	5	2
Q9H040	89	2	2.247191011235955	9	7.10853639195643e-05	2.1675471963942176e-05	7.898373768840478e-06	489	low	-11.748853671727248	0.6931471805599453	0.8096809968158969	0.29279809466529916	1	1
Q8NCJ5	60	3	5.0	6	7.392916946878643e-05	2.5785655911777394e-05	1.2321528244797738e-05	442	low	-11.304162561707978	1.0986122886681098	1.6094379124341003	0.3202330921589618	3	0
Q5W111	26	1	3.8461538461538463	9	0.0003450249329138102	9.549445781787376e-05	3.8336103657090026e-05	196	low	-10.169118451565042	0.0	1.3470736479666094	0.3902590756233457	1	0
P49903	48	4	8.333333333333332	16	0.0016112115089653026	0.0007167446703228386	0.00010070071931033141	392	low	-9.203357615163666	1.3862943611198906	2.120263536200091	0.4498412114681597	4	0
Q99611	64	1	1.5625	7	6.761276234589303e-05	2.6956129855053648e-05	9.658966049413289e-06	448	low	-11.547623949690646	0.0	0.44628710262841953	0.30521286256899166	0	1
Q9NUQ6	79	14	17.721518987341767	20	0.001003557529412355	0.0002532707372601501	5.0177876470617754e-05	558	medium	-9.899936336163414	2.6390573296152584	2.8747796631363283	0.4068661327355566	12	2
Q96BD6	39	2	5.128205128205128	3	1.1209389264670823e-05	6.8596832845767715e-06	3.7364630882236075e-06	273	low	-12.497371092328565	0.6931471805599453	1.6347557204183902	0.24661868361912365	2	0
P52788	56	3	5.357142857142857	17	0.0020510176085288515	0.0003111182978118924	0.00012064809461934421	366	low	-9.022632558646665	1.0986122886681098	1.6784307839210517	0.460990954201652	3	0
Q96N96	89	2	2.247191011235955	6	7.609147349259145e-05	2.9134099982120672e-05	1.2681912248765241e-05	652	low	-11.275333812063375	0.6931471805599453	0.8096809968158969	0.32201166757102895	0	2
Q96L03	60	2	3.333333333333333	4	3.391924712172219e-05	2.413312811239689e-05	8.479811780430548e-06	361	low	-11.677822304110736	0.6931471805599453	1.203972804325936	0.29718033966328444	2	0
Q68D10	132	11	8.333333333333332	18	0.000517453680141508	0.0001093525733371114	2.874742667452822e-05	685	low	-10.456962301699834	2.3978952727983707	2.120263536200091	0.3725006920418255	8	3
Q8NHS9	67	1	1.4925373134328357	2	2.4576297359089824e-06	1.6264439293015537e-06	1.2288148679544912e-06	363	low	-13.609460375053862	0.0	0.40047756659712525	0.1780088868481123	1	0
Q96LK8	60	3	5.0	5	1.3665463015481367e-05	9.281433960630104e-06	2.7330926030962734e-06	384	low	-12.810076768278694	1.0986122886681098	1.6094379124341003	0.22732646202383675	3	0
Q96N06	28	3	10.714285714285714	8	0.00011684547531980904	3.0890733621266916e-05	1.460568441497613e-05	139	medium	-11.134099761532978	1.0986122886681098	2.371577964480997	0.3307250322752465	2	1
O00267	186	22	11.827956989247312	26	0.0024929786032845515	0.0004210753671757888	9.588379243402121e-05	1087	medium	-9.252373595216818	3.091042453358316	2.470465965633206	0.44681719488764077	12	10
