ACC_ID	#total_dis_sites	length	fraction_disordered	binned
Q9NR09	759	4857	15.626930203829525	(10, 30]
Q9NR12	206	457	45.076586433260395	(30, 50]
Q9NR16	36	1453	2.477632484514797	(0, 10]
Q9NR19	48	701	6.847360912981455	(0, 10]
Q9NR20	164	520	31.538461538461537	(30, 50]
Q9NR22	72	394	18.274111675126903	(10, 30]
Q9NR28	15	239	6.2761506276150625	(0, 10]
Q9NR30	5	783	0.6385696040868455	(0, 10]
Q9NR31	24	198	12.121212121212121	(10, 30]
Q9NR33	38	117	32.47863247863248	(30, 50]
Q9NR34	103	630	16.349206349206348	(10, 30]
Q9NR45	8	359	2.2284122562674096	(0, 10]
Q9NR46	40	395	10.126582278481013	(10, 30]
Q9NR48	1483	2969	49.9494779386999	(30, 50]
Q9NR50	80	452	17.699115044247787	(10, 30]
Q9NR55	117	127	92.1259842519685	(90, 100]
Q9NR56	30	388	7.731958762886598	(0, 10]
Q9NR61	133	685	19.416058394160586	(10, 30]
Q9NR71	77	780	9.871794871794872	(0, 10]
Q9NR80	258	690	37.391304347826086	(30, 50]
Q9NR81	110	526	20.912547528517113	(10, 30]
Q9NR82	292	932	31.330472103004293	(30, 50]
Q9NR83	262	387	67.70025839793283	(50, 70]
Q9NR96	15	1032	1.4534883720930232	(0, 10]
Q9NR97	64	1041	6.147934678194044	(0, 10]
Q9NR99	1162	2828	41.089108910891085	(30, 50]
Q9NRA0	243	654	37.15596330275229	(30, 50]
Q9NRA2	35	495	7.07070707070707	(0, 10]
Q9NRA8	709	985	71.97969543147208	(70, 90]
Q9NRC1	24	585	4.102564102564102	(0, 10]
Q9NRC6	633	3674	17.229178007621123	(10, 30]
Q9NRD0	5	319	1.5673981191222568	(0, 10]
Q9NRD1	25	293	8.532423208191126	(0, 10]
Q9NRD5	60	415	14.457831325301203	(10, 30]
Q9NRD8	110	1548	7.10594315245478	(0, 10]
Q9NRD9	105	1551	6.769825918762089	(0, 10]
Q9NRF2	511	756	67.5925925925926	(50, 70]
Q9NRF8	90	586	15.358361774744028	(10, 30]
Q9NRF9	79	147	53.74149659863946	(50, 70]
Q9NRG0	27	131	20.610687022900763	(10, 30]
Q9NRG4	33	433	7.621247113163972	(0, 10]
Q9NRG9	76	546	13.91941391941392	(10, 30]
Q9NRH2	336	765	43.92156862745098	(30, 50]
Q9NRH3	9	451	1.9955654101995564	(0, 10]
Q9NRI5	327	854	38.2903981264637	(30, 50]
Q9NRJ5	104	636	16.352201257861633	(10, 30]
Q9NRJ7	109	776	14.04639175257732	(10, 30]
Q9NRK6	17	738	2.303523035230352	(0, 10]
Q9NRL2	585	1556	37.59640102827764	(30, 50]
Q9NRL3	288	753	38.24701195219124	(30, 50]
Q9NRM0	54	540	10.0	(0, 10]
Q9NRM1	1049	1142	91.85639229422067	(90, 100]
Q9NRM2	28	450	6.222222222222222	(0, 10]
Q9NRM7	599	1088	55.05514705882353	(50, 70]
Q9NRN7	19	309	6.148867313915858	(0, 10]
Q9NRP4	29	125	23.200000000000003	(10, 30]
Q9NRP7	185	1315	14.068441064638785	(10, 30]
Q9NRQ2	87	329	26.443768996960486	(10, 30]
Q9NRR4	609	1374	44.32314410480349	(30, 50]
Q9NRR6	237	644	36.80124223602485	(30, 50]
Q9NRR8	56	79	70.88607594936708	(70, 90]
Q9NRS6	166	342	48.53801169590643	(30, 50]
Q9NRU3	241	951	25.341745531019978	(10, 30]
Q9NRW1	28	208	13.461538461538462	(10, 30]
Q9NRW3	4	190	2.1052631578947367	(0, 10]
Q9NRW7	21	570	3.684210526315789	(0, 10]
Q9NRX1	84	252	33.33333333333333	(30, 50]
Q9NRX5	11	453	2.4282560706401766	(0, 10]
Q9NRY2	77	104	74.03846153846155	(70, 90]
Q9NRY4	304	1499	20.28018679119413	(10, 30]
Q9NRY5	171	505	33.86138613861387	(30, 50]
Q9NRY6	43	295	14.576271186440678	(10, 30]
Q9NRY7	42	297	14.14141414141414	(10, 30]
Q9NRZ9	158	838	18.85441527446301	(10, 30]
Q9NS00	46	363	12.672176308539946	(10, 30]
Q9NS23	38	344	11.046511627906977	(10, 30]
Q9NS37	231	354	65.2542372881356	(50, 70]
Q9NS39	210	739	28.416779431664413	(10, 30]
Q9NS40	337	1196	28.17725752508361	(10, 30]
Q9NS56	683	1045	65.35885167464114	(50, 70]
Q9NS62	381	852	44.71830985915493	(30, 50]
Q9NS66	3	373	0.8042895442359249	(0, 10]
Q9NS68	72	423	17.02127659574468	(10, 30]
Q9NS69	61	142	42.95774647887324	(30, 50]
Q9NS71	38	199	19.09547738693467	(10, 30]
Q9NS73	126	344	36.627906976744185	(30, 50]
Q9NS82	53	523	10.133843212237094	(10, 30]
Q9NS84	61	486	12.551440329218108	(10, 30]
Q9NS86	19	450	4.222222222222222	(0, 10]
Q9NS87	424	1388	30.547550432276655	(30, 50]
Q9NS91	281	495	56.76767676767677	(50, 70]
Q9NS93	7	570	1.2280701754385965	(0, 10]
Q9NS98	112	782	14.322250639386189	(10, 30]
Q9NSA3	42	81	51.85185185185185	(50, 70]
Q9NSB2	7	600	1.1666666666666667	(0, 10]
Q9NSB8	115	354	32.48587570621469	(30, 50]
Q9NSC2	749	1324	56.57099697885196	(50, 70]
Q9NSC5	207	361	57.340720221606645	(50, 70]
Q9NSC7	225	600	37.5	(30, 50]
Q9NSD4	127	429	29.603729603729604	(10, 30]
Q9NSD5	25	602	4.152823920265781	(0, 10]
Q9NSE4	46	1012	4.545454545454546	(0, 10]
Q9NSG2	4	853	0.4689331770222743	(0, 10]
Q9NSI2	135	230	58.69565217391305	(50, 70]
Q9NSI5	114	407	28.00982800982801	(10, 30]
Q9NSI6	1063	2320	45.81896551724138	(30, 50]
Q9NSI8	213	373	57.10455764075068	(50, 70]
Q9NSJ1	11	428	2.570093457943925	(0, 10]
Q9NSK0	260	619	42.003231017770595	(30, 50]
Q9NSP4	24	180	13.333333333333334	(10, 30]
Q9NSU2	68	314	21.656050955414013	(10, 30]
Q9NSV4	370	1193	31.01424979044426	(30, 50]
Q9NSY0	90	501	17.964071856287426	(10, 30]
Q9NSY1	743	1161	63.99655469422911	(50, 70]
Q9NT22	202	766	26.370757180156655	(10, 30]
Q9NT62	51	314	16.24203821656051	(10, 30]
Q9NT68	713	2774	25.702956020187457	(10, 30]
Q9NTG1	123	2253	5.459387483355526	(0, 10]
Q9NTG7	48	399	12.030075187969924	(10, 30]
Q9NTI2	41	1188	3.4511784511784516	(0, 10]
Q9NTI5	412	1447	28.47270214236351	(10, 30]
Q9NTJ3	347	1288	26.940993788819878	(10, 30]
Q9NTJ4	12	1040	1.153846153846154	(0, 10]
Q9NTK5	18	396	4.545454545454546	(0, 10]
Q9NTN9	189	838	22.553699284009546	(10, 30]
Q9NTU4	117	200	58.5	(50, 70]
Q9NTW7	164	645	25.426356589147286	(10, 30]
Q9NTX5	2	307	0.6514657980456027	(0, 10]
Q9NTX7	180	359	50.13927576601671	(50, 70]
Q9NTX9	291	383	75.97911227154047	(70, 90]
Q9NTZ6	529	932	56.75965665236051	(50, 70]
Q9NU02	40	776	5.154639175257731	(0, 10]
Q9NU19	127	505	25.14851485148515	(10, 30]
Q9NU22	783	5596	13.992137240886349	(10, 30]
Q9NU63	115	452	25.442477876106196	(10, 30]
Q9NUA8	267	1239	21.54963680387409	(10, 30]
Q9NUB1	46	689	6.676342525399129	(0, 10]
Q9NUB4	53	165	32.121212121212125	(30, 50]
Q9NUC0	99	356	27.808988764044944	(10, 30]
Q9NUD5	158	403	39.20595533498759	(30, 50]
Q9NUD9	1	493	0.2028397565922921	(0, 10]
Q9NUE0	94	388	24.22680412371134	(10, 30]
Q9NUG4	153	571	26.79509632224168	(10, 30]
Q9NUI1	6	292	2.054794520547945	(0, 10]
Q9NUJ3	66	509	12.966601178781925	(10, 30]
Q9NUL3	357	570	62.63157894736842	(50, 70]
Q9NUL7	44	540	8.148148148148149	(0, 10]
Q9NUM4	36	274	13.138686131386862	(10, 30]
Q9NUN5	2	540	0.3703703703703704	(0, 10]
Q9NUP1	67	217	30.87557603686636	(30, 50]
Q9NUP7	106	481	22.03742203742204	(10, 30]
Q9NUP9	41	197	20.812182741116754	(10, 30]
Q9NUQ6	359	558	64.33691756272401	(50, 70]
Q9NUQ8	60	709	8.46262341325811	(0, 10]
Q9NUR3	122	256	47.65625	(30, 50]
Q9NUU7	61	478	12.761506276150628	(10, 30]
Q9NUV9	76	329	23.10030395136778	(10, 30]
Q9NUW8	4	608	0.6578947368421052	(0, 10]
Q9NUY8	79	699	11.301859799713878	(10, 30]
Q9NV56	127	204	62.254901960784316	(50, 70]
Q9NV58	255	838	30.429594272076372	(30, 50]
Q9NV64	11	488	2.2540983606557377	(0, 10]
Q9NV70	108	894	12.080536912751679	(10, 30]
Q9NV72	154	531	29.001883239171374	(10, 30]
Q9NV79	57	361	15.789473684210526	(10, 30]
Q9NV88	39	658	5.927051671732523	(0, 10]
Q9NV92	174	336	51.78571428571429	(50, 70]
Q9NV96	54	361	14.958448753462603	(10, 30]
Q9NVA1	33	299	11.036789297658862	(10, 30]
Q9NVA2	96	429	22.377622377622377	(10, 30]
Q9NVA4	87	438	19.863013698630137	(10, 30]
Q9NVC3	2	462	0.4329004329004329	(0, 10]
Q9NVC6	88	651	13.517665130568357	(10, 30]
Q9NVD7	94	372	25.268817204301076	(10, 30]
Q9NVE7	31	773	4.010349288486417	(0, 10]
Q9NVF7	190	368	51.63043478260869	(50, 70]
Q9NVF9	24	386	6.217616580310881	(0, 10]
Q9NVG8	37	400	9.25	(0, 10]
Q9NVH0	135	621	21.73913043478261	(10, 30]
Q9NVH1	50	559	8.94454382826476	(0, 10]
Q9NVH2	53	962	5.50935550935551	(0, 10]
Q9NVI1	169	1328	12.725903614457831	(10, 30]
Q9NVI7	197	634	31.07255520504732	(30, 50]
Q9NVK5	109	253	43.08300395256917	(30, 50]
Q9NVM1	95	165	57.57575757575758	(50, 70]
Q9NVM6	165	304	54.276315789473685	(50, 70]
Q9NVM9	227	706	32.15297450424929	(30, 50]
Q9NVN3	74	520	14.23076923076923	(10, 30]
Q9NVN8	166	582	28.52233676975945	(10, 30]
Q9NVP1	26	670	3.880597014925373	(0, 10]
Q9NVP2	13	202	6.435643564356436	(0, 10]
Q9NVP4	88	752	11.702127659574469	(10, 30]
Q9NVR0	63	708	8.898305084745763	(0, 10]
Q9NVR2	30	710	4.225352112676056	(0, 10]
Q9NVR5	408	837	48.74551971326165	(30, 50]
Q9NVR7	23	557	4.129263913824058	(0, 10]
Q9NVS2	74	196	37.755102040816325	(30, 50]
Q9NVS9	73	261	27.969348659003828	(10, 30]
Q9NVT9	55	282	19.50354609929078	(10, 30]
Q9NVU0	197	708	27.82485875706215	(10, 30]
Q9NVU7	238	687	34.643377001455605	(30, 50]
Q9NVV0	36	291	12.371134020618557	(10, 30]
Q9NVV4	161	582	27.66323024054983	(10, 30]
Q9NVW2	543	624	87.01923076923077	(70, 90]
Q9NVX0	4	235	1.702127659574468	(0, 10]
Q9NVX7	5	518	0.9652509652509652	(0, 10]
Q9NVZ3	121	263	46.00760456273764	(30, 50]
Q9NW07	360	568	63.38028169014085	(50, 70]
Q9NW08	52	1133	4.5895851721094445	(0, 10]
Q9NW13	351	759	46.24505928853755	(30, 50]
Q9NW15	37	660	5.606060606060606	(0, 10]
Q9NW64	197	420	46.904761904761905	(30, 50]
Q9NW68	242	430	56.27906976744186	(50, 70]
Q9NW75	494	528	93.56060606060606	(90, 100]
Q9NW82	309	654	47.24770642201835	(30, 50]
Q9NW97	171	253	67.58893280632411	(50, 70]
Q9NWA0	116	146	79.45205479452055	(70, 90]
Q9NWB6	169	273	61.904761904761905	(50, 70]
Q9NWB7	114	429	26.573426573426573	(10, 30]
Q9NWC5	4	275	1.4545454545454546	(0, 10]
Q9NWD8	31	314	9.872611464968154	(0, 10]
Q9NWD9	112	120	93.33333333333333	(90, 100]
Q9NWF9	349	866	40.300230946882216	(30, 50]
Q9NWH2	12	141	8.51063829787234	(0, 10]
Q9NWH7	170	488	34.83606557377049	(30, 50]
Q9NWH9	870	1034	84.13926499032883	(70, 90]
Q9NWK9	163	470	34.680851063829785	(30, 50]
Q9NWL6	17	643	2.6438569206842923	(0, 10]
Q9NWQ4	278	482	57.676348547717836	(50, 70]
Q9NWQ8	348	432	80.55555555555556	(70, 90]
Q9NWS0	104	290	35.86206896551724	(30, 50]
Q9NWS1	97	579	16.753022452504318	(10, 30]
Q9NWS6	29	357	8.123249299719888	(0, 10]
Q9NWS9	293	450	65.11111111111111	(50, 70]
Q9NWT1	82	392	20.918367346938776	(10, 30]
Q9NWT6	72	349	20.630372492836678	(10, 30]
Q9NWT8	42	199	21.105527638190953	(10, 30]
Q9NWU1	2	459	0.4357298474945534	(0, 10]
Q9NWV8	105	329	31.914893617021278	(30, 50]
Q9NWW5	8	311	2.572347266881029	(0, 10]
Q9NWW7	29	574	5.052264808362369	(0, 10]
Q9NWX5	15	421	3.5629453681710213	(0, 10]
Q9NWZ3	53	460	11.521739130434783	(10, 30]
Q9NWZ8	91	242	37.60330578512397	(30, 50]
Q9NX00	50	188	26.595744680851062	(10, 30]
Q9NX01	12	149	8.053691275167784	(0, 10]
Q9NX02	12	1062	1.1299435028248588	(0, 10]
Q9NX05	403	1096	36.77007299270073	(30, 50]
Q9NX09	5	232	2.1551724137931036	(0, 10]
Q9NX14	45	153	29.411764705882355	(10, 30]
Q9NX20	68	251	27.091633466135455	(10, 30]
Q9NX24	16	153	10.457516339869281	(10, 30]
Q9NX31	193	292	66.0958904109589	(50, 70]
Q9NX40	139	245	56.734693877551024	(50, 70]
Q9NX45	24	425	5.647058823529412	(0, 10]
Q9NX52	24	303	7.920792079207921	(0, 10]
Q9NX55	112	129	86.82170542635659	(70, 90]
Q9NX57	46	234	19.65811965811966	(10, 30]
Q9NX58	328	379	86.54353562005277	(70, 90]
Q9NX61	6	479	1.2526096033402923	(0, 10]
Q9NX62	35	359	9.749303621169917	(0, 10]
Q9NX63	86	227	37.88546255506608	(30, 50]
Q9NX65	294	697	42.18077474892396	(30, 50]
Q9NX70	90	200	45.0	(30, 50]
Q9NX74	91	493	18.45841784989858	(10, 30]
Q9NX94	197	342	57.60233918128655	(50, 70]
Q9NX95	360	663	54.29864253393665	(50, 70]
Q9NXB0	52	559	9.30232558139535	(0, 10]
Q9NXC2	8	390	2.051282051282051	(0, 10]
Q9NXC5	21	875	2.4	(0, 10]
Q9NXD2	57	777	7.335907335907336	(0, 10]
Q9NXE4	35	866	4.041570438799076	(0, 10]
Q9NXF1	70	929	7.534983853606028	(0, 10]
Q9NXG0	571	1405	40.64056939501779	(30, 50]
Q9NXG2	149	353	42.20963172804532	(30, 50]
Q9NXG6	83	502	16.533864541832667	(10, 30]
Q9NXH8	68	423	16.07565011820331	(10, 30]
Q9NXH9	173	659	26.251896813353564	(10, 30]
Q9NXL2	97	777	12.483912483912484	(10, 30]
Q9NXL9	453	1143	39.63254593175853	(30, 50]
Q9NXN4	37	497	7.44466800804829	(0, 10]
Q9NXR1	234	335	69.85074626865672	(50, 70]
Q9NXR5	104	420	24.761904761904763	(10, 30]
Q9NXR7	5	383	1.3054830287206265	(0, 10]
Q9NXV2	51	234	21.794871794871796	(10, 30]
Q9NXV6	287	580	49.48275862068965	(30, 50]
Q9NXW2	147	375	39.2	(30, 50]
Q9NXZ1	587	904	64.93362831858407	(50, 70]
Q9NXZ2	138	648	21.296296296296298	(10, 30]
Q9NY12	129	217	59.44700460829493	(50, 70]
Q9NY15	34	2570	1.3229571984435797	(0, 10]
Q9NY26	11	324	3.3950617283950617	(0, 10]
Q9NY27	299	417	71.70263788968825	(70, 90]
Q9NY28	16	637	2.511773940345369	(0, 10]
Q9NY33	26	737	3.5278154681139755	(0, 10]
Q9NY46	296	2000	14.799999999999999	(10, 30]
Q9NY47	100	1150	8.695652173913043	(0, 10]
Q9NY56	11	170	6.470588235294119	(0, 10]
Q9NY61	286	560	51.07142857142857	(50, 70]
Q9NY65	16	449	3.5634743875278394	(0, 10]
Q9NY72	20	215	9.30232558139535	(0, 10]
Q9NY74	487	926	52.59179265658748	(50, 70]
Q9NY84	3	501	0.5988023952095809	(0, 10]
Q9NY91	39	659	5.918057663125948	(0, 10]
Q9NY93	68	547	12.431444241316271	(10, 30]
Q9NY99	72	539	13.358070500927644	(10, 30]
Q9NYA3	487	693	70.27417027417027	(70, 90]
Q9NYA4	333	1195	27.866108786610877	(10, 30]
Q9NYB0	230	399	57.64411027568922	(50, 70]
Q9NYB9	376	513	73.2943469785575	(70, 90]
Q9NYC9	82	4486	1.8279090503789568	(0, 10]
Q9NYD6	190	342	55.55555555555556	(50, 70]
Q9NYF0	501	836	59.928229665071775	(50, 70]
Q9NYF3	247	392	63.01020408163265	(50, 70]
Q9NYF5	344	915	37.595628415300546	(30, 50]
Q9NYF8	841	920	91.41304347826087	(90, 100]
Q9NYH9	14	597	2.3450586264656614	(0, 10]
Q9NYI0	477	1048	45.51526717557252	(30, 50]
Q9NYJ7	70	618	11.326860841423949	(10, 30]
Q9NYJ8	499	693	72.005772005772	(70, 90]
Q9NYK6	49	297	16.4983164983165	(10, 30]
Q9NYL2	235	800	29.375	(10, 30]
Q9NYL9	102	352	28.97727272727273	(10, 30]
Q9NYM9	1	111	0.9009009009009009	(0, 10]
Q9NYN1	24	266	9.022556390977442	(0, 10]
Q9NYP3	162	566	28.621908127208478	(10, 30]
Q9NYP7	28	299	9.364548494983277	(0, 10]
Q9NYP9	3	233	1.2875536480686696	(0, 10]
Q9NYQ6	516	3014	17.120106171201062	(10, 30]
Q9NYQ7	987	3312	29.80072463768116	(10, 30]
Q9NYQ8	478	4349	10.991032421246263	(10, 30]
Q9NYS0	25	192	13.020833333333334	(10, 30]
Q9NYT0	9	353	2.5495750708215295	(0, 10]
Q9NYT6	108	803	13.449564134495642	(10, 30]
Q9NYV4	1151	1490	77.24832214765101	(70, 90]
Q9NYV6	75	651	11.52073732718894	(10, 30]
Q9NYW6	6	316	1.89873417721519	(0, 10]
Q9NYW8	29	714	4.061624649859944	(0, 10]
Q9NYY3	138	685	20.145985401459853	(10, 30]
Q9NYY8	9	710	1.267605633802817	(0, 10]
Q9NYZ3	619	720	85.97222222222223	(70, 90]
Q9NZ09	13	502	2.589641434262948	(0, 10]
Q9NZ20	141	509	27.70137524557957	(10, 30]
Q9NZ32	18	417	4.316546762589928	(0, 10]
Q9NZ43	59	259	22.779922779922778	(10, 30]
Q9NZ52	308	723	42.60027662517289	(30, 50]
Q9NZ53	392	605	64.79338842975207	(50, 70]
Q9NZ56	1241	1722	72.06736353077817	(70, 90]
Q9NZ63	248	289	85.81314878892734	(70, 90]
Q9NZ71	371	1219	30.434782608695656	(30, 50]
Q9NZ72	125	180	69.44444444444444	(50, 70]
Q9NZ94	118	848	13.915094339622641	(10, 30]
Q9NZA1	134	410	32.6829268292683	(30, 50]
Q9NZB2	418	1118	37.38819320214669	(30, 50]
Q9NZC4	29	300	9.666666666666666	(0, 10]
Q9NZC7	71	414	17.14975845410628	(10, 30]
Q9NZC9	292	954	30.60796645702306	(30, 50]
Q9NZD8	7	308	2.272727272727273	(0, 10]
Q9NZH0	49	403	12.158808933002481	(10, 30]
Q9NZH4	69	202	34.15841584158416	(30, 50]
Q9NZH5	64	202	31.683168316831683	(30, 50]
Q9NZI5	173	618	27.993527508090615	(10, 30]
Q9NZI6	84	479	17.536534446764094	(10, 30]
Q9NZI8	161	577	27.902946273830153	(10, 30]
Q9NZJ0	274	730	37.534246575342465	(30, 50]
Q9NZJ4	164	4579	3.5815680279537014	(0, 10]
Q9NZJ5	355	1116	31.810035842293903	(30, 50]
Q9NZJ6	4	369	1.084010840108401	(0, 10]
Q9NZJ7	79	389	20.308483290488432	(10, 30]
Q9NZK5	1	511	0.19569471624266144	(0, 10]
Q9NZL3	63	707	8.91089108910891	(0, 10]
Q9NZL4	122	359	33.98328690807799	(30, 50]
Q9NZL6	188	768	24.479166666666664	(10, 30]
Q9NZL9	36	334	10.778443113772456	(10, 30]
Q9NZM1	214	2061	10.383309073265405	(10, 30]
Q9NZM3	561	1697	33.05833824395993	(30, 50]
Q9NZM4	1191	1560	76.34615384615384	(70, 90]
Q9NZM6	10	624	1.6025641025641024	(0, 10]
Q9NZN1	51	696	7.327586206896551	(0, 10]
Q9NZN3	29	535	5.420560747663552	(0, 10]
Q9NZN4	65	543	11.970534069981584	(10, 30]
Q9NZN5	816	1544	52.84974093264248	(50, 70]
Q9NZN8	357	540	66.11111111111111	(50, 70]
Q9NZN9	103	384	26.822916666666668	(10, 30]
Q9NZP8	85	487	17.453798767967147	(10, 30]
Q9NZQ0	15	273	5.4945054945054945	(0, 10]
Q9NZQ3	245	722	33.933518005540165	(30, 50]
Q9NZQ7	55	290	18.96551724137931	(10, 30]
Q9NZQ9	155	345	44.927536231884055	(30, 50]
Q9NZR1	128	351	36.46723646723647	(30, 50]
Q9NZR2	40	4599	0.8697542944118286	(0, 10]
Q9NZR4	227	365	62.19178082191781	(50, 70]
Q9NZS9	23	450	5.111111111111112	(0, 10]
Q9NZT1	51	146	34.93150684931507	(30, 50]
Q9NZT2	446	677	65.87887740029542	(50, 70]
Q9NZU0	95	649	14.637904468412943	(10, 30]
Q9NZU1	36	646	5.572755417956656	(0, 10]
Q9NZU5	45	365	12.32876712328767	(10, 30]
Q9NZU7	236	370	63.78378378378379	(50, 70]
Q9NZV1	7	1036	0.6756756756756757	(0, 10]
Q9NZV5	56	590	9.491525423728813	(0, 10]
Q9NZV7	249	527	47.24857685009488	(30, 50]
Q9NZW4	1253	1301	96.31053036126058	(90, 100]
Q9NZW5	35	540	6.481481481481481	(0, 10]
Q9NZZ3	142	219	64.84018264840182	(50, 70]
Q9P013	108	229	47.161572052401745	(30, 50]
Q9P015	58	296	19.594594594594593	(10, 30]
Q9P016	83	225	36.888888888888886	(30, 50]
Q9P021	18	101	17.82178217821782	(10, 30]
Q9P031	145	241	60.16597510373444	(50, 70]
Q9P032	21	175	12.0	(10, 30]
Q9P035	1	362	0.2762430939226519	(0, 10]
Q9P0B6	13	97	13.402061855670103	(10, 30]
Q9P0J0	16	144	11.11111111111111	(10, 30]
Q9P0J7	241	381	63.25459317585301	(50, 70]
Q9P0K1	181	906	19.97792494481236	(10, 30]
Q9P0K7	374	980	38.163265306122454	(30, 50]
Q9P0K8	446	574	77.70034843205575	(70, 90]
Q9P0L0	126	249	50.602409638554214	(50, 70]
Q9P0L1	271	754	35.94164456233422	(30, 50]
Q9P0L2	460	795	57.861635220125784	(50, 70]
Q9P0L9	340	805	42.2360248447205	(30, 50]
Q9P0M6	113	372	30.376344086021508	(30, 50]
Q9P0N8	7	246	2.8455284552845526	(0, 10]
Q9P0N9	21	293	7.167235494880546	(0, 10]
Q9P0P0	49	153	32.02614379084967	(30, 50]
Q9P0S2	31	106	29.245283018867923	(10, 30]
Q9P0T4	89	197	45.17766497461929	(30, 50]
Q9P0T7	18	183	9.836065573770492	(0, 10]
Q9P0U3	204	644	31.67701863354037	(30, 50]
Q9P0U4	10	656	1.524390243902439	(0, 10]
Q9P0V3	108	963	11.214953271028037	(10, 30]
Q9P0V9	57	454	12.555066079295155	(10, 30]
Q9P0W8	228	599	38.06343906510851	(30, 50]
Q9P0X4	742	2223	33.378317588843906	(30, 50]
Q9P0Z9	9	390	2.307692307692308	(0, 10]
Q9P107	481	970	49.58762886597938	(30, 50]
Q9P127	313	313	100.0	(90, 100]
Q9P1A6	675	1054	64.04174573055028	(50, 70]
Q9P1Q0	87	977	8.904810644831116	(0, 10]
Q9P1T7	129	246	52.4390243902439	(50, 70]
Q9P1U1	2	418	0.4784688995215311	(0, 10]
Q9P1V8	514	674	76.26112759643917	(70, 90]
Q9P1W3	61	806	7.568238213399504	(0, 10]
Q9P1W9	73	311	23.47266881028939	(10, 30]
Q9P1Y5	803	1249	64.29143314651722	(50, 70]
Q9P1Y6	1303	1649	79.0175864160097	(70, 90]
Q9P1Z0	715	1013	70.58242843040475	(70, 90]
Q9P1Z2	302	691	43.70477568740955	(30, 50]
Q9P1Z3	244	774	31.52454780361757	(30, 50]
Q9P1Z9	409	1701	24.044679600235156	(10, 30]
Q9P202	382	907	42.11686879823594	(30, 50]
Q9P203	478	1132	42.226148409893995	(30, 50]
Q9P206	972	1035	93.91304347826087	(90, 100]
Q9P209	279	647	43.12210200927357	(30, 50]
Q9P212	505	2302	21.937445699391834	(10, 30]
Q9P215	127	609	20.853858784893266	(10, 30]
Q9P218	484	1284	37.69470404984423	(30, 50]
Q9P225	118	4427	2.6654619381070703	(0, 10]
Q9P227	933	1491	62.57545271629779	(50, 70]
Q9P241	110	1426	7.713884992987377	(0, 10]
Q9P242	567	653	86.83001531393569	(70, 90]
Q9P243	433	1243	34.83507642799678	(30, 50]
Q9P244	200	771	25.94033722438392	(10, 30]
Q9P246	292	746	39.14209115281501	(30, 50]
Q9P253	45	973	4.6248715313463515	(0, 10]
Q9P255	7	531	1.3182674199623352	(0, 10]
Q9P258	137	522	26.245210727969347	(10, 30]
Q9P260	300	1216	24.671052631578945	(10, 30]
Q9P265	317	1576	20.114213197969544	(10, 30]
Q9P266	1261	1359	92.7888153053716	(90, 100]
Q9P267	1060	1494	70.95046854082999	(70, 90]
Q9P270	531	581	91.39414802065404	(90, 100]
Q9P272	82	454	18.06167400881057	(10, 30]
Q9P273	285	2699	10.559466469062615	(10, 30]
Q9P275	677	1123	60.28495102404274	(50, 70]
Q9P278	716	1114	64.27289048473968	(50, 70]
Q9P281	1865	2639	70.67070860174309	(70, 90]
Q9P283	85	1151	7.38488271068636	(0, 10]
Q9P286	265	719	36.8567454798331	(30, 50]
Q9P287	74	314	23.56687898089172	(10, 30]
Q9P289	114	416	27.403846153846157	(10, 30]
Q9P291	139	453	30.684326710816777	(30, 50]
Q9P296	5	337	1.483679525222552	(0, 10]
Q9P2A4	171	366	46.72131147540984	(30, 50]
Q9P2B2	42	879	4.778156996587031	(0, 10]
Q9P2B4	500	639	78.24726134585289	(70, 90]
Q9P2B7	473	532	88.90977443609023	(70, 90]
Q9P2C4	101	612	16.503267973856207	(10, 30]
Q9P2D0	234	1353	17.29490022172949	(10, 30]
Q9P2D1	1564	2997	52.18551885218552	(50, 70]
Q9P2D3	82	2071	3.959439884113954	(0, 10]
Q9P2D6	332	1515	21.914191419141915	(10, 30]
Q9P2D7	239	4265	5.603751465416178	(0, 10]
Q9P2D8	507	2635	19.240986717267553	(10, 30]
Q9P2E2	389	1029	37.80369290573372	(30, 50]
Q9P2E3	253	1918	13.19082377476538	(10, 30]
Q9P2E5	68	772	8.808290155440414	(0, 10]
Q9P2E7	324	1040	31.153846153846153	(30, 50]
Q9P2E8	138	410	33.65853658536586	(30, 50]
Q9P2E9	1107	1410	78.51063829787233	(70, 90]
Q9P2F5	680	926	73.4341252699784	(70, 90]
Q9P2F6	478	1191	40.134340890008396	(30, 50]
Q9P2F8	627	1722	36.41114982578397	(30, 50]
Q9P2F9	99	582	17.010309278350515	(10, 30]
Q9P2G1	427	1089	39.21028466483012	(30, 50]
Q9P2G3	68	628	10.828025477707007	(10, 30]
Q9P2G4	539	905	59.55801104972376	(50, 70]
Q9P2G9	41	620	6.612903225806452	(0, 10]
Q9P2H0	540	1117	48.343777976723366	(30, 50]
Q9P2H3	20	777	2.574002574002574	(0, 10]
Q9P2H5	55	1018	5.402750491159136	(0, 10]
Q9P2I0	782	782	100.0	(90, 100]
Q9P2J3	23	617	3.727714748784441	(0, 10]
Q9P2J5	89	1176	7.568027210884354	(0, 10]
Q9P2J8	84	865	9.710982658959537	(0, 10]
Q9P2K1	510	1620	31.48148148148148	(30, 50]
Q9P2K3	411	495	83.03030303030303	(70, 90]
